month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201808,oregon,or,424900,-0.0096,0.0623,19073,0.0536,0.0373,52,0.04,-0.0189,7992,-0.0417,0.0071,356,-0.0532,0.0349,6992,0.0492,0.1155,2385,-0.0281,-0.1241,212,-0.0071,0.0579,2014,-0.0057,-0.012,552070,-0.0192,0.032,21459,0.0444,0.0157,0.125,-0.0105,-0.023,0
201808,idaho,id,335000,0.0077,0.1356,9691,0.0087,-0.1821,55,0.09,-0.0354,3544,-0.1005,-0.1554,228,-0.2192,-0.1364,2900,0.0432,-0.1276,611,0.1211,-0.0255,160,0.0057,0.1468,2176,0.0023,0.0074,538758,0.0121,0.1296,10304,0.015,-0.1756,0.063,0.0063,0.0101,0
201808,arizona,az,329450,-0.0135,0.0662,24601,0.0088,-0.0971,57,0.0088,-0.1024,11324,0.0362,0.0213,1296,-0.0795,-0.0609,11996,0.0292,0.0249,7444,-0.0702,-0.0278,164,-1.00E-04,0.0843,2090,-0.0059,-0.0043,499165,-0.0126,0.061,31994,-0.0123,-0.084,0.3026,-0.0257,0.0216,0
201808,district of columbia,dc,619900,-0.0299,0.0597,1427,-0.0624,0.1036,43,0.1622,-0.0227,696,-0.2927,0.0419,40,1.5,0,424,-0.0619,0.1648,360,-0.0576,-0.0816,521,-0.0112,0.0861,1287,-0.01,-0.022,951773,-0.0076,0.0103,1787,-0.0614,0.072,0.2523,0.0013,-0.0509,0
201808,california,ca,549000,-0.0018,0.0457,89449,0.0434,0.1547,42,0.0641,-0.0349,45660,-0.0171,0.0709,10352,0.1189,0.077,42428,0.1486,0.3623,39210,0.24,0.0947,300,-0.003,0.0623,1853,-0.0146,-0.0191,991963,-0.0311,-0.0037,128632,0.0967,0.1366,0.4384,0.0695,-0.0241,0
201808,new mexico,nm,241000,-0.0076,0.0279,10171,0.0069,-0.117,78,0.0403,-0.0719,2904,-0.0359,-0.0242,352,0.2571,0.913,3436,0.0251,0.1881,2595,-0.0385,0.9208,124,0,0.026,1970,-0.0028,0.0126,365717,-0.0103,0.0531,12787,-0.0012,-0.007,0.2551,-0.0121,0.1379,0
201808,minnesota,mn,279900,-0.0074,0.077,21995,0.0305,-0.0808,54,0.0909,-0.1074,10524,-0.0259,0.0605,2800,-0.1049,0.0819,10844,0.0363,0.0112,12338,-0.0575,-0.015,138,-0.0063,0.063,2086,-0.0033,0.0121,369376,-0.013,0.0535,34459,-1.00E-04,-0.0532,0.5609,-0.0524,0.0375,0
201808,washington,wa,429925,-0.0128,0.133,21293,0.0879,0.0666,38,0.027,-0.013,11980,-0.0676,0.0685,2980,-0.0881,3.9667,10488,0.15,0.557,10133,-0.0622,2.2036,210,0.0049,0.135,2088,-0.0128,7.00E-04,604705,-0.0169,0.1172,31426,0.0345,0.3576,0.4759,-0.0762,0.3174,0
201808,mississippi,ms,195000,-0.0071,0.0659,11768,-0.0081,-0.0799,90,0.0229,-0.0165,2952,0.025,0.0293,140,-0.1667,0.3462,2724,0.0119,0.1019,2483,-0.0725,0.4877,95,-0.0045,0.0337,2049,-0.0046,0.0126,255178,-0.009,0.0613,14266,-0.0161,-0.0142,0.211,-0.0146,0.0805,0
201808,colorado,co,453864,-0.0218,0.0108,25469,0.0362,-0.0034,52,0.1196,-0.0636,12568,-0.061,-0.0048,1128,-0.0342,-0.0473,10200,0.0823,0.116,13427,-0.057,1.0788,187,-1.00E-04,0.0718,2429,-0.0176,-0.0469,857429,-0.0191,0.032,38960,0.0036,0.2176,0.5272,-0.0521,0.2745,0
201808,new jersey,nj,361326,-0.015,0.0949,51300,-0.0045,-0.0293,65,0.084,-0.0851,15212,-0.0686,0.0082,452,-0.0342,-0.548,12492,-0.0914,-0.0476,1053,-0.0851,-0.8437,164,-0.0039,0.066,1883,-0.0024,0.0176,535477,-0.0031,0.0561,52367,-0.006,-0.1214,0.0205,-0.0018,-0.107,0
201808,tennessee,tn,269700,-7.00E-04,0.0812,30628,0.0245,-0.0305,58,0.045,-0.1145,12744,0.0028,0.1338,756,-0.0105,0.1118,9156,0.0219,0.2054,10923,-0.002,0.1238,127,0.003,0.096,2147,-0.0069,-0.0012,363293,-0.0065,0.0576,41566,0.0168,0.0061,0.3566,-0.0095,0.049,0
201808,massachusetts,ma,492450,-0.0149,0.0545,19552,0.0166,-5.00E-04,56,0.11,-0.119,8880,-0.0186,0.0893,260,-0.0441,-0.1333,6248,-0.0045,0.1157,3110,-0.0466,0.051,246,-0.0164,0.0451,1962,-0.0081,0.001,770174,-0.0229,0.0253,22662,0.0154,0.0051,0.1591,-0.0105,0.0078,0
201808,illinois,il,249900,0,0.0634,58216,0.0217,0.0034,54,0.0485,-0.0609,22940,-0.0815,0.0406,2304,-0.1529,0.0177,27800,-0.0197,0.0475,23659,-0.0881,-0.0291,125,-0.002,0.068,1869,-0.0135,-0.0085,365995,-0.0181,0.0186,81730,-0.0144,-0.008,0.4064,-0.0489,-0.0136,0
201808,arkansas,ar,184900,0.0011,0.0883,16745,0.0019,-0.0429,79,0.0329,-0.0765,4316,-0.0738,-0.0357,124,-0.4151,0,3476,0.014,0.0636,2638,-0.0521,-0.0504,98,0.0043,0.0478,1990,0.0025,0.0348,250686,-0.0022,0.0659,19373,-0.0064,-0.0451,0.1575,-0.009,-0.0012,0
201808,delaware,de,299900,0,0.0525,5371,-0.0101,-0.165,88,0.0355,-0.0789,1448,0.0112,-0.0694,192,-0.0769,-0.4894,1312,0.0061,-0.2838,224,-0.0744,-0.8774,146,4.00E-04,0.0365,1999,0,0.0336,387951,0.0068,0.0526,5598,-0.012,-0.3227,0.0417,-0.0029,-0.2423,0
201808,wisconsin,wi,238250,-0.0052,0.1351,23528,0.0358,-0.2205,65,0.075,-0.1224,8816,-0.0537,0.0411,804,-0.166,0.4056,7876,0.1137,-0.0025,9568,-0.0468,0.4272,125,-0.0085,0.0893,1801,6.00E-04,0.0129,313963,-0.008,0.0973,33102,0.0103,-0.1024,0.4067,-0.0353,0.1846,0
201808,alaska,ak,284000,-0.0035,0.0179,4174,0.0208,0.0493,70,0.0945,0.0692,1084,-0.0782,-0.0524,40,0.1111,0.6667,1504,0.1091,0.0652,,,,166,1.00E-04,0.018,1755,-3.00E-04,0.0037,326502,0.0039,0.0084,4174,0.0208,0.0493,,,,0
201808,new york,ny,426500,-0.0298,0.1685,74450,4.00E-04,-0.0042,72,0.0827,-0.0886,19672,-0.0707,0.0384,1244,-0.0431,0.0197,17060,-0.0497,0.0665,14203,-0.0267,0.0439,188,-0.0216,0.1272,1817,-0.0044,-0.0016,989873,-0.0601,0.0089,88653,-0.0047,0.0017,0.1908,-0.0053,0.0088,0
201808,oklahoma,ok,189900,-5.00E-04,0.0101,18804,0.0101,-0.028,65,0.0236,0.0078,5468,-0.0887,-0.0208,404,-0.2734,0.629,6312,-0.05,0.1223,2763,-0.0406,14.0163,98,-0.0012,0.0208,1940,-0.0061,-0.0031,258083,-0.0071,0.0302,21587,0.0042,0.105,0.1469,-0.0078,0.1374,0
201808,nebraska,ne,235000,-0.0177,0.0718,5592,0.0382,0.1073,46,0.0581,-0.099,2528,-0.1307,-0.0292,96,0.4118,-0.0769,1656,0.122,0.247,1343,0.0339,-0.5989,116,0.0027,0.0575,1930,-0.0178,0.0131,285849,-0.0269,0.04,6922,0.0356,-0.1757,0.2402,-0.001,-0.4228,0
201808,south dakota,sd,234400,-0.0023,0.042,4087,0.0167,-0.0368,53,0.0396,0,1284,-0.0829,0.0456,32,0,0,796,0.1307,0.1437,289,0.0176,0.7515,119,-0.003,0.0563,2000,-0.0025,-0.0079,292933,0.0011,0.017,4375,0.0165,-0.0075,0.0707,1.00E-04,0.0318,0
201808,montana,mt,349250,-0.0014,0.0472,8969,0.0201,-0.0103,81,0.0952,-0.0694,2200,-0.0662,0.0763,104,0.3684,2.25,2004,-0.0079,0.2748,2004,0.004,0.1638,163,-0.0026,0.0453,2216,-0.0081,-0.0072,588834,0.0018,0.0239,10994,0.0191,0.0209,0.2234,-0.0036,0.0334,0
201808,michigan,mi,209000,-0.013,0.1303,44030,0.0645,-0.0627,53,0.0294,-0.1176,18004,-0.0611,0.0133,1012,0.15,0.7448,15124,0.0912,0.0998,4648,-0.0113,0.516,121,-0.005,0.0904,1700,-9.00E-04,0.0143,298535,-0.0222,0.0635,48678,0.0567,-0.0267,0.1056,-0.0081,0.0403,0
201808,virginia,va,302500,-0.0163,0.0117,42108,0.0052,-0.0427,67,0.0388,-0.0563,14072,-0.0059,0.0719,1724,0.0967,0.1649,12268,-0.0505,0.0306,9394,-0.0903,-0.0575,143,-0.0011,0.0389,2101,-0.0101,0.0062,418602,-0.0113,0.0237,51381,-0.0141,-0.047,0.2231,-0.0234,-0.0035,0
201808,florida,fl,328340,-0.0041,0.0261,141360,-0.0043,0.0169,80,0.0127,-0.0244,43372,-0.0271,0.0204,6040,-0.1055,-0.0413,53404,-0.0609,0.1406,51437,-0.0481,-0.0309,178,-0.0039,0.0346,1801,-0.0039,-0.0137,620549,-0.008,-0.0013,192949,-0.0149,0.0052,0.3639,-0.0167,-0.0179,0
201808,west virginia,wv,169000,-0.0027,0.0566,8936,0.0144,-0.096,91,0.046,-0.0162,2060,-0.0338,0.0118,88,0.2222,1,2008,0.0961,0.0121,1746,-0.0152,0.2754,91,-0.0027,0.0034,1817,-0.0022,0.0103,230061,-0.0076,0.0529,10682,0.0094,-0.0489,0.1954,-0.0059,0.0569,0
201808,north dakota,nd,238450,-0.006,0.0127,3944,0.0178,0.0018,69,0.0698,0.0299,1044,-0.0509,-0.0151,20,-0.1667,-0.2857,992,-0.0425,-0.0642,233,0.013,0.3391,112,-4.00E-04,0.017,2176,-0.0016,0.0147,283309,0.0026,0.0314,4180,0.0183,0.0165,0.0591,-3.00E-04,0.0149,0
201808,hawaii,hi,696775,0.0062,0.0172,5729,0.0074,0.0147,79,0,-0.0971,1704,-0.0994,0.0095,36,-0.55,-0.25,1188,0.0532,0.2427,970,-0.0271,0.4521,501,6.00E-04,-0.0035,1389,-0.0011,0.0098,1287073,-0.0019,-0.0446,6702,0.0036,0.0628,0.1693,-0.006,0.051,0
201808,maine,me,249000,0.002,0.0596,10868,0.0366,-0.0988,84,0.106,-0.067,2680,-0.0921,-0.0133,68,0,-0.1053,2452,0.0166,-0.0097,1500,0.0197,0.0417,146,-0.0014,0.0563,1715,0.0047,-0.0012,362674,-0.002,0.0466,12368,0.0335,-0.0835,0.138,-0.0023,0.0186,0
201807,utah,ut,399000,0,0.0889,11574,0.0376,-0.0395,47,0.0333,-0.051,6164,-0.0621,0.0105,568,-0.1598,0.1181,3788,0.0476,-0.0094,7955,-0.0369,0.0021,146,0.0123,0.1169,2792,-0.0059,0.011,674228,0.0059,0.0998,19562,0.0106,-0.0182,0.6873,-0.0532,0.0286,0
201807,south dakota,sd,234950,-0.0206,0.0447,4020,0.0398,0.031,51,0.0745,-0.0098,1400,0.0029,0.0736,32,-0.1111,0.1429,704,-0.12,0.0233,284,0.0637,0.775,119,0.0041,0.0602,2005,-0.0186,-0.0055,292604,-0.0229,0.0165,4304,0.0411,0.058,0.0706,0.0016,0.0296,0
201807,wisconsin,wi,239500,-0.0017,0.1459,22714,0.0626,-0.2238,60,0.0345,-0.1045,9316,-0.0288,0.0577,964,-0.0586,0.6621,7072,0.1421,-0.0998,10038,-0.0403,0.4529,126,-0.0062,0.108,1800,-0.0055,0.0135,316487,-0.0099,0.1072,32763,0.0269,-0.0948,0.4419,-0.0474,0.2058,0
201807,montana,mt,349750,-7.00E-04,0.044,8792,0.0704,0.0365,74,0.0809,-0.0696,2356,-0.1196,0.0807,76,-0.4412,-0.05,2020,0.25,0.322,1996,-0.0343,0.2141,164,0.0033,0.0499,2234,-0.0093,-0.0062,587759,-0.0094,-0.0173,10788,0.0493,0.0654,0.227,-0.0246,0.0332,0
201807,virginia,va,307504,-0.008,0.0254,41890,0.0189,-0.024,65,0.1316,-0.0373,14156,-0.0965,-0.0323,1572,-0.1169,0.1491,12920,0.0514,0.081,10327,-0.1069,-0.0544,143,-6.00E-04,0.0354,2123,-0.0059,0.0107,423393,-0.0097,0.0129,52114,-0.0079,-0.0298,0.2465,-0.0347,-0.0079,0
201807,georgia,ga,292450,-0.0203,0.1124,67674,0.0557,0.0947,57,0.0364,-0.0806,27920,-0.0802,0.2645,6504,-0.0596,0.7522,29244,0.0932,0.3237,31593,-0.056,1.0177,115,1.00E-04,0.0937,2429,-0.0065,0.0138,395948,-0.0115,0.074,99143,0.0161,0.2809,0.4668,-0.0552,0.2135,0
201807,arizona,az,333950,-0.0031,0.0773,24386,-0.0127,-0.1164,57,0.066,-0.0738,10928,-0.0669,-0.0026,1408,-0.2143,0.1773,11656,0.0333,0.0143,8006,-0.0801,0.007,164,-0.0015,0.0828,2103,-0.0054,-0.0012,505549,-0.0297,0.0605,32393,-0.031,-0.0919,0.3283,-0.0241,0.0402,0
201807,arkansas,ar,184700,0.0121,0.0871,16714,0.0269,-0.0067,76,0,-0.0732,4660,0.0078,0.043,212,0.8929,0.4324,3428,0.035,0.0793,2783,-0.0973,-0.005,97,-6.00E-04,0.0452,1985,0.004,0.0264,251246,0.001,0.0636,19497,0.0054,-0.0066,0.1665,-0.0229,3.00E-04,0
201807,north carolina,nc,290400,-0.0153,0.0796,51660,0.0404,-0.0988,77,0.0625,-0.1207,16672,-0.039,-0.0053,2160,0.0075,0.1663,15696,0.0417,0.0264,17254,-0.0521,0.0414,130,0.0029,0.0448,2209,-0.0016,0.0011,391113,-0.0163,0.0601,68863,0.0166,-0.0678,0.334,-0.0326,0.045,0
201807,idaho,id,332450,0.0074,0.1269,9607,0.0547,-0.1385,50,0.1364,-0.0385,3940,-0.0699,-0.1126,292,0,0,2780,0.287,-0.0721,545,0.0283,-0.0731,159,0.0077,0.1465,2171,-0.0032,-0.005,532305,0.0046,0.1298,10152,0.0527,-0.135,0.0567,-0.0015,0.004,0
201807,michigan,mi,211752,-0.0058,0.1385,41364,0.0828,-0.0709,51,0.0851,-0.0893,19176,0.0406,0.0571,880,-0.1538,0.4194,13860,0.2149,0.1149,4701,0.0101,0.4881,121,-6.00E-04,0.0923,1702,-3.00E-04,0.008,305307,-0.0141,0.0729,46065,0.0727,-0.0341,0.1136,-0.0082,0.0427,0
201807,pennsylvania,pa,214450,-0.0021,0.0728,48370,0.021,-0.1435,66,0.0738,-0.0903,16772,-0.0686,-0.0732,976,0.1193,-0.5515,15296,0.0534,-0.2117,9496,-0.0334,-0.5291,116,-0.0024,0.0319,1852,-0.0032,0.0221,305679,-0.0058,0.0524,57884,0.012,-0.2418,0.1963,-0.0111,-0.1607,0
201807,washington,wa,435498,0.0012,0.1312,19573,0.1618,0.0588,37,0.1212,0.0278,12848,-0.0611,0.066,3268,-0.2091,3.5389,9120,0.3588,0.5458,10805,-0.0712,3.5629,209,0.0145,0.1272,2115,-0.0094,0.01,615112,-0.0084,0.119,30379,0.0639,0.4567,0.552,-0.1385,0.4239,0
201807,south carolina,sc,275000,-0.009,0.0597,30159,0.0057,-0.0419,78,0.0473,-0.0313,9400,-0.0589,-0.0097,1732,0.116,0.379,9580,0.0808,0.0297,11266,-0.0313,0.0796,131,-0.0017,0.0634,2100,-5.00E-04,0.0229,410552,-0.0063,0.0636,41425,-0.0012,-0.0132,0.3736,-0.0143,0.0421,0
201807,vermont,vt,279950,0.018,0.0767,5764,0.0448,-0.1326,94,-0.0784,-0.1296,1156,-0.1162,0.0035,28,-0.2222,-0.125,936,0.125,-0.0565,970,-0.0182,0.02,143,0.007,0.0258,2014,0.007,0.0381,392980,0.0058,0.0228,6729,0.0338,-0.1117,0.1683,-0.0108,0.0252,0
201807,maine,me,248500,0.0065,0.0574,10484,0.0691,-0.1018,76,0.0203,-0.0793,2952,-0.0763,-0.0067,68,0.1333,0,2412,0.2382,0.022,1471,0.0824,0.1085,146,0.0082,0.0626,1707,0.0018,-0.0052,363384,0.0106,0.0521,11967,0.0718,-0.0794,0.1403,0.0017,0.0266,0
201807,alabama,al,218562,0.0123,0.0934,26065,0.0124,-0.0864,77,0.0405,-0.0941,7124,-0.0177,-0.0198,684,-0.2597,0.0491,6600,0.0397,0.0123,2291,-0.0366,0.0894,102,0.0037,0.0781,2016,-2.00E-04,-0.0139,288982,3.00E-04,0.0811,28336,0.0053,-0.0736,0.0879,-0.0045,0.0142,0
201807,district of columbia,dc,639000,0,0.0562,1522,0.002,0.0153,37,0.1935,0.0278,984,-0.0821,0.2362,16,-0.4286,-0.5556,452,-0.124,-0.0342,382,-0.1012,-0.1975,527,-0.0173,0.0672,1300,0.0031,-0.0166,959109,-0.0331,-0.0166,1904,-0.0216,-0.031,0.251,-0.0288,-0.0666,0
201807,florida,fl,329700,-9.00E-04,0.0157,141976,-4.00E-04,0.015,79,0.0128,-0.0125,44580,-0.0064,0.0121,6752,-0.0354,0.0724,56868,-0.0157,0.1246,54035,-0.0679,-0.0217,178,-0.0042,0.0356,1808,-0.0011,-0.0099,625532,-0.0103,0.006,195874,-0.0207,0.0055,0.3806,-0.0276,-0.0143,0
201807,iowa,ia,208400,-0.0302,0.0997,13239,0.0462,-0.0363,60,0.0345,-0.0625,4932,-0.0694,0.0431,412,-0.1271,0.0842,4168,0.0246,0.0276,4546,-0.06,0.0332,118,-0.0077,0.0885,1670,-0.0024,0.0018,247750,-0.0112,0.0479,17785,0.0164,-0.0199,0.3434,-0.0388,0.0231,0
201807,kansas,ks,181250,0.0075,0.0665,10954,0.009,0.014,60,0.0439,-0.0703,3908,-0.1599,-0.0624,176,-0.3231,0.1282,3444,0.0436,0.0899,1297,-0.0716,-0.0477,86,0.0102,0.0511,2014,0.0012,0.0068,268285,0.0215,0.0955,12242,-9.00E-04,0.0073,0.1184,-0.0103,-0.0077,0
201807,colorado,co,464000,-0.023,0.0311,24579,0.0849,0.0046,46,0.0455,-0.08,13384,-0.0974,0.0201,1168,0.1496,-0.1751,9424,0.1899,0.0532,14239,-0.0431,1.1607,188,0,0.0684,2472,-0.0128,-0.034,874147,-1.00E-04,0.0457,38821,0.0307,0.2463,0.5793,-0.0775,0.31,0
201807,kentucky,ky,199900,0.002,0.0577,16041,0.0412,-0.0137,65,0.0574,-0.0373,6304,-0.0477,0.0038,304,0.2881,0.0411,4664,0.0562,0.0847,7240,-0.0123,-0.0397,100,8.00E-04,0.046,2002,0.001,0.001,273669,8.00E-04,0.0375,23330,0.0228,-0.0239,0.4513,-0.0244,-0.0122,0
201807,new mexico,nm,242850,-0.0047,0.0295,10101,0.0293,-0.1146,75,0.0347,-0.0449,3012,-0.0634,0.0273,280,0.1667,1.3333,3352,0.1218,0.1887,2699,0,1.102,124,6.00E-04,0.0237,1976,-8.00E-04,0.0131,369505,0.0081,0.0626,12802,0.0251,0.0086,0.2672,-0.0078,0.1547,0
201807,california,ca,550000,-0.009,0.0173,85729,0.0684,0.1309,39,0.0541,-0.0714,46456,-0.0391,0.1201,9252,-0.1155,-0.0774,36940,0.1441,0.2363,31622,-0.0649,-0.1355,301,0.004,0.0378,1881,-0.0113,-0.0113,1023854,-0.0216,0.0028,117290,0.0283,0.0491,0.3689,-0.0526,-0.1137,0
201807,mississippi,ms,196388,-0.0011,0.0621,11864,0.0128,-0.0652,88,0.0294,-0.0278,2880,-0.1011,-0.0374,168,0.0769,-0.3538,2692,-0.0132,0.0785,2677,0.0619,0.4872,95,5.00E-04,0.0421,2058,-0.0019,0.0163,257501,-7.00E-04,0.0681,14500,0.0186,0.0017,0.2256,0.0104,0.0838,0
201807,maryland,md,339450,0.0013,0.0448,22706,0.0147,-0.0508,57,0.0865,-0.0424,9292,-0.0542,-0.0136,624,-0.1034,0,8084,0.0895,0.0306,3925,-0.1796,-0.215,175,-0.0028,0.0387,1919,-5.00E-04,0.0235,444427,-0.0119,0.025,26609,-0.005,-0.0824,0.1729,-0.0409,-0.0362,0
201807,north dakota,nd,239900,-4.00E-04,0.0017,3875,0.0195,0.007,65,0.1316,0.0238,1100,-0.055,0.0073,24,-0.4545,-0.4545,1036,0.0117,-0.0263,230,-0.1188,0.3143,112,-0.0067,-0.0443,2180,0.0039,0.0838,282569,-9.00E-04,0.0108,4105,0.0106,0.0204,0.0594,-0.0093,0.0139,0
201807,louisiana,la,224700,-0.0013,0.0237,20109,0.0126,0.1134,75,0.0347,0.0068,5392,-0.0309,0.033,208,0.2093,0.4444,5676,0.0201,0.1398,3639,-0.0128,-0.1202,117,-0.0025,0.0351,1921,-0.0021,-0.0077,296161,-0.0055,0.012,23772,0.0077,0.071,0.181,-0.0047,-0.048,0
201807,nevada,nv,360000,-0.0283,0.0635,8142,0.0961,-0.123,39,-0.0375,-0.2451,4884,-0.1377,-0.126,632,-0.0366,-0.6527,3660,0.2216,-0.3115,1733,-0.7513,-0.7944,181,-0.0099,0.143,2028,-0.0262,-0.045,658936,-0.0668,0.0637,9999,-0.3035,-0.4333,0.2128,-0.7254,-0.6948,0
201807,oklahoma,ok,190000,0,0.0053,18616,0.0327,-0.0382,64,0.0763,-0.0078,6000,-0.0366,-0.0403,556,0.6163,0.3627,6644,0.1269,-0.016,2880,-0.0079,0.042,99,-0.004,0.0209,1952,0.0036,-0.002,259924,2.00E-04,0.0352,21496,0.0263,-0.0179,0.1547,-0.0063,0.0119,0
201807,ohio,oh,180107,6.00E-04,0.1264,34638,0.0706,-0.0955,51,0.02,-0.1207,18660,-0.0142,0.0471,1612,-0.1462,0.0254,15932,0.1082,0.0158,21063,-0.0343,-0.0238,96,-0.0449,0.0231,1872,0.0487,0.0884,261377,-0.0043,0.0861,55742,0.0255,-0.0694,0.6081,-0.066,0.0447,0
201807,minnesota,mn,282000,-0.0242,0.0664,21344,0.0582,-0.0682,50,0.0761,-0.1316,10804,-0.0625,0.0563,3128,-0.1555,0.0317,10464,0.1853,-0.0049,13091,-0.0519,-0.0206,139,-0.0015,0.0654,2093,-0.0118,0.0067,374245,-0.0184,0.0463,34461,0.0134,-0.0511,0.6133,-0.0712,0.0298,0
201807,texas,tx,299000,-0.003,0.0447,109133,0.0476,0.0076,57,0.066,-0.0259,43600,-0.0553,-0.0154,6496,0.0848,-0.1217,47176,0.0883,-0.0235,42616,-0.058,0.004,127,-0.004,0.0473,2333,-0.0068,4.00E-04,413261,-0.0198,0.0313,151777,0.0155,0.0068,0.3905,-0.0438,-0.0014,0
201807,rhode island,ri,369250,7.00E-04,0.026,3997,0.0742,0.0428,48,0.131,-0.0865,2028,-0.0646,0.21,348,-0.0842,1.9,1720,0.0513,0.4879,2439,-0.059,1.0793,215,-0.0013,0.0468,1684,0.0066,-0.0106,596171,0.0094,0.0013,6438,0.0198,0.2891,0.6102,-0.0864,0.3042,0
201807,wyoming,wy,259900,0,0.0438,4121,0.0193,-0.1269,78,0.0541,0.0541,1084,-0.059,-0.0458,40,0,0.6667,704,0.0353,-0.2574,674,-0.0626,0.2036,118,0.0026,0.0195,2208,0.011,0.0391,514100,0.0618,0.0772,4804,0.0088,-0.0902,0.1636,-0.0143,0.0449,0
201807,missouri,mo,197250,0.0033,0.0959,26184,0.0281,-0.0586,64,0.0667,-0.0588,10476,-0.069,-0.0019,840,0.0881,0.68,9380,0.0892,0.1422,10142,-0.0587,0,105,0.0071,0.0632,1840,-0.0073,0.0157,274612,-0.0013,0.0679,36350,-0.0023,-0.0423,0.3873,-0.0357,0.0227,0
201807,indiana,in,189900,0,0.1177,21519,0.0662,-0.0942,50,0.0638,-0.1228,10112,-0.0167,-0.0102,296,-0.1591,-0.1494,7888,0.1662,0.0456,3854,-0.0046,-0.4235,93,-0.0027,0.0759,2010,-0.0017,0.0175,259370,-0.0094,0.067,25388,0.0537,-0.166,0.1791,-0.0127,-0.1023,0
201807,new york,ny,439598,-0.0209,0.1884,74421,0.0164,0.0108,67,0.1083,-0.0634,21168,-0.1592,0.0181,1300,0.0156,0.0484,17952,0.0353,0.1434,14592,0.0045,-0.037,192,-0.0119,0.1294,1825,0.005,-0.0016,1053161,-0.0167,0.0653,89068,0.013,0.0032,0.1961,-0.0023,-0.0097,0
201807,illinois,il,249900,-0.0083,0.0413,56977,0.0489,0.0075,52,0.03,-0.0636,24976,-0.023,0.0581,2720,-0.1468,-0.0748,28360,0.0087,0.0147,25944,-0.0675,-0.0655,125,0,0.062,1895,-0.0039,-0.0029,372736,-0.0167,0.0095,82921,0.0148,-0.0122,0.4553,-0.0568,-0.0356,0
201807,oregon,or,429000,-0.0021,0.0593,18103,0.0822,0.0442,50,0.1111,0,8340,0.0107,0.0373,376,-0.0962,-0.2101,6664,0.2498,0.1766,2454,-0.035,-0.1021,213,-7.00E-04,0.0658,2026,-0.0022,-0.0105,562872,-0.0082,0.0413,20547,0.0654,0.0405,0.1356,-0.0165,-0.0221,0
201807,alaska,ak,285000,-0.0152,0.0188,4089,0.0752,0.0924,64,0.0583,0.0948,1176,-0.0637,0.0538,36,0.125,-0.1,1356,0.0561,0.0694,,,,166,-0.0064,0.01,1756,-0.0031,0.0031,325219,-0.0034,-0.0078,4089,0.0752,0.0924,,,,0
201807,west virginia,wv,169450,0.0027,0.0332,8809,0.026,-0.0893,87,0.0116,-0.0225,2132,-0.0448,0.0596,72,-0.1818,0.0588,1832,0.0481,-0.0358,1773,-0.0327,0.2601,91,-0.0093,0.0031,1821,0.0091,0.0159,231833,0.0044,0.0527,10583,0.0158,-0.0469,0.2013,-0.0122,0.0558,0
201807,hawaii,hi,692500,0.0036,0.0109,5687,0.0325,-0.0039,79,-0.0125,-0.092,1892,0.0677,0.137,80,0.0526,0.3333,1128,0.093,0.1605,997,-0.0478,0.4142,501,-0.0071,-2.00E-04,1391,0.0062,0.0076,1289469,9.00E-04,-0.0294,6678,0.0183,0.0418,0.1753,-0.0148,0.0518,0
201807,tennessee,tn,269900,0,0.0839,29895,0.0497,-0.0431,56,0.0472,-0.1328,12708,-0.0431,0.0839,764,-0.1357,0.104,8960,0.0991,0.2004,10945,-0.0411,0.1302,126,0.0082,0.0979,2162,-0.0023,0.0056,365677,-6.00E-04,0.0607,40878,0.0247,0.0019,0.3661,-0.0347,0.0561,0
201807,nebraska,ne,239225,9.00E-04,0.0879,5386,0.0621,0.12,43,0,-0.1224,2908,0.0139,0.0802,68,-0.2273,0,1476,0.1354,0.1081,1299,-0.0449,-0.6355,116,-0.006,0.0642,1965,0.0067,0.0218,293757,0.0074,0.0665,6684,0.0332,-0.2041,0.2412,-0.027,-0.4999,0
201807,massachusetts,ma,499900,-0.0293,0.0524,19233,0.02,-0.0024,50,0.1905,-0.1071,9048,-0.2154,0.1636,272,-0.0933,-0.1282,6276,0.0116,0.1683,3262,-0.0816,0.0479,250,-0.0138,0.0606,1978,-0.0055,-0.001,788245,-0.0228,0.0429,22319,-0.0115,-3.00E-04,0.1696,-0.0188,0.0081,0
